oldProductId,productNo,productName,categoryName,subcategoryName,shortDescription,listPrice,memberPrice,mainImageUrl,galleryImageUrls,productDescription,specification,shippingType,sourceUrl,capturedAt
"12137","083359","藻晨雞全雞組合","特惠專區","多件組優惠","商品簡述：
 內容物：
08333藻晨雞(半雞切塊)、08334藻晨雞(雞腿切塊)、08335藻晨雞(去骨雞腿)、08336藻晨雞(雞胸)、08337藻晨雞(三節翅)

以上商品各1包 共五件組","1605","999","/products/12137/main.jpg","","08333藻晨雞(半雞切塊):<br>
<br>
<br>

<br>
<br>
=======================================================<br>
<br>
08334藻晨雞(雞腿切塊):<br>
<br>
<br>
<br>

<br>
=======================================================<br>
<br>
08335藻晨雞(去骨雞腿):<br>
<br>
<br>


<br><br>
=======================================================<br>
<br>
08336藻晨雞(雞胸):<br>
<br>
<br>


<br><br>
=======================================================<br>
<br>


08337藻晨雞(三節翅):<br>
<br><br>
1.	雞種：黑羽土雞(口感較紮實)。<br>
2.	雞隻走地式飼養，充足活動空間。<br>
3.	熟齡飼養，不使用生長激素。<br>
4.	飼料添加小球藻及益生菌，幫助雞隻健康。<br>
5.	產銷履歷，資訊透明看得見。
</P>
產品介紹：<br>
1. 豐富且專業的飼養經驗：牧場以專業家禽養殖業起家，具30年以上專業養殖技術，從傳統養殖技術到現在輔以科技化資訊養殖。<br>
<br>
2. 飲食：<br>
   (1)飼料添加益生菌及小球藻，幫助雞隻健康。<br>
飼料與專業的合格飼料廠合作，飼料內添加與南台科技大學生物系褚俊傑教授研究的小球藻，用以增強雞隻抵抗力。<br>
   (2)飼料逐批檢驗，包括動物用藥及抗生素檢驗，以確認雞隻食用的安全。<br>
   (3)水源為自來水，自來水需經軟水系統層層過濾後，才可給雞隻飲用。<br>
<br>
3. 智能化自動環控系統：<br>
   (1)禽舍位於雲林鄉間，牧場周圍無工業活動，環境單純。<br>
   (2)六星級禽舍，採用各項高科技設備管理禽舍的軟、硬體環境，並透過各項大數據資料監控雞群的生長狀況。<br>
*噴霧及水濂降溫設備進行自動溫濕度控制。<br>
*自動化給料給水設備，經由大數據了解雞群的飲水量、飼食量，監控雞群的生長狀況。<br>
   (3)定時播放音樂，穩定雞隻情緒。<br>
   (4)雞隻採走地式飼養，提供充足的活動空間。<br>
   (5)在地上鋪稻穀，除可吸收糞便中水氣外，避免場內潮濕，亦可做為雞隻沙浴的替代物，讓雞隻保有天性與維持毛皮清潔。<br>
<br>
4. 專業屠宰：<br>
   (1)熟齡飼養(飼養12週左右)。<br>
   (2)經由專業、合法電宰場屠宰，全程低溫作業並經駐場獸醫師檢驗合格。<br>
   (3)產品採用急速冷凍，保存雞肉最新鮮的狀態。<br>
<br>
5. 產銷履歷：<br>
   (1)從育種－>孵化－>養殖－>屠宰－>包裝－>出貨，專業一條龍作業<br>
   (2)履歷生產從生產、運輸、銷售到消費者手中，皆可追蹤。從產地到餐桌資訊透明看得見。","08333藻晨雞(半雞切塊):<br>

<p><span class=""style1"">原料: </span>雞肉</p>
<p><span class=""style1"">食品添加物名稱: </span>無</p>
<p><span class=""style1"">內容量:</span> 750公克/包</p>
<p><span class=""style1"">原產地: </span>台灣</p>
<p><span class=""style1"">保存期間:</span> 12個月</p>

<p><span class=""style1"">注意事項(含保存條件):</span> <br>
1.須冷凍於-18℃以下，保存期間係指未開封前在-18℃以下可保存天數，開封後請儘快食用以確保品質</p>
2.避免存放在高溫或日光直射處<br>

<p><span class=""style1"">加熱調理條件:</span> 解凍後，適合煮湯、燉煮、炒、炸、蒸等料理方式，完全加熱後即可食用。<br>
加熱調理條件請視實際狀況做調整。<br>



<br><span class=""style1"">過敏原資訊: </span>無</p>







<br>
=========================================================<br>
<br>

08334藻晨雞(雞腿切塊):<br>
<p><span class=""style1"">原料: </span>雞肉</p>
<p><span class=""style1"">食品添加物名稱: </span>無</p>
<p><span class=""style1"">內容量:</span> 500g/包</p>
<p><span class=""style1"">原產地: </span>台灣</p>
<p><span class=""style1"">保存期間:</span> 12個月</p>

<p><span class=""style1"">注意事項(含保存條件):</span> <br>
1.須冷凍於-18℃以下，保存期間係指未開封前在-18℃以下可保存天數，開封後請儘快食用以確保品質</p>
2.避免存放在高溫或日光直射處<br>

<p><span class=""style1"">加熱調理條件:</span> 解凍後，適合煮湯、燉煮、炒、炸、蒸等料理方式，完全加熱後即可食用。<br>
加熱調理條件請視實際狀況做調整。<br>



<br><span class=""style1"">過敏原資訊: </span>無</p>







<br>
=========================================================<br>
<br>






08335藻晨雞(去骨雞腿):<br>
<p><span class=""style1"">原料: </span>雞肉</p>
<p><span class=""style1"">食品添加物名稱: </span>無</p>
<p><span class=""style1"">內容量:</span> 350g/包</p>
<p><span class=""style1"">原產地: </span>台灣</p>
<p><span class=""style1"">保存期間:</span> 12個月</p>

<p><span class=""style1"">注意事項(含保存條件):</span> <br>
1.須冷凍於-18℃以下，保存期間係指未開封前在-18℃以下可保存天數，開封後請儘快食用以確保品質</p>
2.避免存放在高溫或日光直射處<br>

<p><span class=""style1"">加熱調理條件:</span> 解凍後，適合煮湯、燉煮、炒、炸、蒸等料理方式，完全加熱後即可食用。<br>
加熱調理條件請視實際狀況做調整。<br>



<br><span class=""style1"">過敏原資訊: </span>無</p>
<br>
=========================================================<br>
<br>
08336藻晨雞(雞胸):<br>
<p><span class=""style1"">原料: </span>雞肉</p>
<p><span class=""style1"">食品添加物名稱: </span>無</p>
<p><span class=""style1"">內容量:</span> 200g/包</p>
<p><span class=""style1"">原產地: </span>台灣</p>
<p><span class=""style1"">保存期間:</span> 12個月</p>

<p><span class=""style1"">注意事項(含保存條件):</span> <br>
1.須冷凍於-18℃以下，保存期間係指未開封前在-18℃以下可保存天數，開封後請儘快食用以確保品質</p>
2.避免存放在高溫或日光直射處<br>

<p><span class=""style1"">加熱調理條件:</span> 解凍後，適合煮湯、燉煮、炒、炸、蒸等料理方式，完全加熱後即可食用。<br>
加熱調理條件請視實際狀況做調整。<br>



<br><span class=""style1"">過敏原資訊: </span>無</p>
<br>
=========================================================<br>
<br>

08337藻晨雞(三節翅):<br>
<p><span class=""style1"">原料: </span>雞肉</p>
<p><span class=""style1"">食品添加物名稱: </span>無</p>
<p><span class=""style1"">內容量:</span> 300g/包(2隻)</p>
<p><span class=""style1"">原產地: </span>台灣</p>
<p><span class=""style1"">保存期間:</span> 12個月</p>

<p><span class=""style1"">注意事項(含保存條件):</span> <br>
1.須冷凍於-18℃以下，保存期間係指未開封前在-18℃以下可保存天數，開封後請儘快食用以確保品質</p>
2.避免存放在高溫或日光直射處<br>

<p><span class=""style1"">加熱調理條件:</span> 解凍後，適合煮湯、燉煮、炒、炸、蒸等料理方式，完全加熱後即可食用。<br>
加熱調理條件請視實際狀況做調整。<br>



<br><span class=""style1"">過敏原資訊: </span>無</p>","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=12137","2026-07-10T06:30:08.559Z"
"9550","01151","果然優綜合堅果(6件組)","特惠專區","多件組優惠","商品簡述：
 低溫輕烘焙，原味不添加
堅果可滋補強身、增強體力","2400","1800","/products/12082/main.jpg","/products/12082/gallery-01.jpg","</P>
</P>
</P>
</P>
<p>
「核桃、杏仁、腰果、南瓜子」加「葡萄乾、蔓越莓乾」，口感更豐富、營養更全面。<br>
■精選各主要產地原料，穩定進櫃、倉內溫控保鮮<br>
■堅持「低溫輕烘焙、原味不添加」，保留食材營養價值，吃出食物自然、健康的原始香甜滋味。<br>
採用環保鐵罐，完整密封鎖住食材原有風味，並充填氮氣，開封即可感受鮮度，提供更優良的賞味品質與營養保存，吃健康護地球！<br>
<br>
*低溫輕烘焙，原味，營養價值保留。<br>
*不添加防腐劑、甜味劑、漂白劑。<br>
<br>
核桃：高比例完整顆粒，非一般碎核桃，口感視覺都滿分。<br>
杏仁：USDA Extra NO.1等級大顆粒杏仁，精選品種，具獨特香氣與風味。<br>
腰果：果仁完整飽滿、色澤潤白，風味清香甘甜。<br>
南瓜子：飽滿翠綠完整大顆粒南瓜子，風味獨特。<br>
葡萄乾：大顆粒皮薄飽滿果肉，口感Q彈有嚼勁。<br>
蔓越莓乾：保留原汁，酸中帶甜好滋味。<br>
<br>

<strong>「果然優綜合堅果」</strong>採用源自產地的核桃、杏仁、腰果、南瓜子、葡萄乾、蔓越莓乾，穩定頻繁的原料進櫃、倉內溫控保鮮、嚴謹的生產流程、致力強化品質，充份保留營養價值，讓您吃出食物自然、健康的原始香甜滋味，帶給您安全無虞的「<strong>樂活果實。</strong>」</p><br>

<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/HlDphRig0yY"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
<br>

<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/cninh-Nl7vo?rel=0"" frameborder=""0"" allowfullscreen></iframe>
<br>


<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/7i4haFvDtdw"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>","<p><span class=""style1"">原料:</span> 葡萄乾(葡萄乾、葵花油)、核桃、杏仁、腰果、南瓜子、蔓越莓乾(蔓越莓、蔗糖、葵花油)。<br>
<br>


<br>
<span class=""style1"">箱裝:</span> 依實際標示所示</p>



<p><span class=""style1"">食品添加物:</span> 無</p>
<p><span class=""style1"">內容量:</span> 360公克/罐</p>
<p><span class=""style1"">產地:</span> 台灣</p>
<p><span class=""style1"">保存期限:</span> 12個月(係指未開封狀態且正常條件下之保存)</p><br>

<p><span class=""style1"">保存條件:</span> </p>
1. 請置於陰涼乾燥處避免日照，冷藏保存尤佳。<br>
2. 開封後未食用完需冷藏，並儘快食用完畢。<br>
<br>

<p><span class=""style1"">注意事項:</span> </p>
1. 內有脫氧劑、乾燥劑，請勿食用。<br>
2. 開罐及取用時請留意拉環與開口邊緣。<br>
<br>

<p><span class=""style1"">過敏原資訊:</span> </p>
本產品含堅果及種子類。本生產線亦生產含牛奶製品、芝麻、含麩質之穀類及大豆的產品。
 <br>","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=9550","2026-07-10T06:30:11.129Z"
"9549","01161","果然優全堅果(6件組)","特惠專區","多件組優惠","商品簡述：
 高價值堅果組合，低溫輕烘焙，原味不添加。","2940","2208","/products/11866/main.jpg","/products/11866/gallery-01.jpg","</P>
</P>
</P>
</P>
每日飲食指南建議需攝取堅果種子類一份，您吃了嗎？ <br>
 <br>
選用源自各主要產地的堅果界四大天王：「杏仁、腰果、核桃、榛果」，再搭配上超人氣的「夏威夷果」，五款高價值堅果原料，極品饗宴，輕鬆滿足每日需求。 <br>
*精選各主要產地原料，穩定進櫃、倉內溫控保鮮 <br>
*堅持「低溫輕烘焙、原味不添加」，保留食材營養價值，吃出食物自然、健康的原始香甜滋味。 <br>
採用環保鐵罐，完整密封鎖住食材原有風味，並充填氮氣，開封即可感受鮮度，提供更優良的賞味品質與營養保存，吃健康護地球！ <br>
 <br>
*低溫輕烘焙，原味，營養價值保留。 <br>
*不添加防腐劑、甜味劑、漂白劑。 <br>
 <br>
核桃：高比例完整顆粒，非一般碎核桃，口感視覺都滿分。 <br>
杏仁：USDA Extra NO.1等級大顆粒杏仁，精選品種，具獨特香氣與風味。 <br>
腰果：果仁完整飽滿、色澤潤白，風味清香甘甜。 <br>
榛果：保留具有營養價值的外皮更難得，香氣十足。 <br>
夏威夷果：整顆入口散發淡淡奶香，一吃就愛上。<br>
<br>

低溫輕烘焙 原味不添加 <br>
使用環保鐵罐 完整密封 充氮保鮮 提供優良賞味品質與營養保留更完整。<br>

<br>

<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/HlDphRig0yY"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>","<p><span class=""style1"">原料</span>：杏仁、腰果、核桃、榛果、夏威夷果</p>
<p><span class=""style1"">食品添加物名稱</span>：無</p>

<BR><br>
<span class=""style1"">箱裝</span>：依實際標示所示<br>

<br>
<span class=""style1"">規格</span>：300公克/罐</p>

<p><span class=""style1"">產地</span>：台灣</p>

<p><span class=""style1"">保存期限</span>：12個月(係指未開封狀態且正常條件下之保存)</p>
<br>
<span class=""style1"">保存條件:</span><br>
1. 請置於陰涼乾燥處避免日照，冷藏保存尤佳。<br>
2. 開封後未食用完需冷藏，並儘快食用完畢。<br>
<br>

<p><span class=""style1"">注意事項</span>：<br>

1. 內有脫氧劑，請勿食用。<br>
             2. 開罐及取用時請留意拉環與開口邊緣。<br>
<br>
<p><span class=""style1"">過敏原資訊</span>：本產品含堅果。本生產線亦生產含牛奶製品、芝麻、含麩質之穀類、大豆及種子類的
             產品。","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=9549","2026-07-10T06:30:14.464Z"
"12641","18012","有機甘栗(6件組)","特惠專區","多件組優惠","商品簡述：
 鬆軟綿密、開袋即食
粒粒香甜、口口滿足","534","396","/products/12641/main.jpg","/products/12641/gallery-01.jpg|/products/12641/gallery-02.jpg","<br>
<iframe width=""658"" height=""370"" src=""https://www.youtube.com/embed/hOf0gKVRA2o"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
<br>

* 選用河北燕山山脈的有機板栗，清淨水源加上獨特的土壤和氣候生態，栗栗金黃飽滿。<BR>
* 獨特蒸煮工法，口感鬆軟綿密、風味香甜濃郁，免剝殼，老少咸宜。<BR>
* 采園生態有機驗證，氮氣充填保鮮，不添加防腐劑、人工色素、甜味劑。 <br>
<br>
驗證單位：采園生態驗證有限公司<br>
證書字號：1-008-201205<br>
<br>






<br>","<FONT SIZE=3 COLOR=red><B>原料:</B></FONT>
有機栗子<BR>
<FONT SIZE=3 COLOR=red><B>食品添加物:</B></FONT> 無<BR>
<FONT SIZE=3 COLOR=red><B>產地:</B></FONT>
中國大陸<BR><BR>

<br>


<BR>
<FONT SIZE=3 COLOR=red><B>產品規格:</B></FONT>
150公克/袋<BR>

<FONT SIZE=3 COLOR=red><B>保存期限:</B></FONT>
18個月(係指未開封狀態且正常條件下之保存)<br>

<br>
<span class=""style1"">注意事項(含保存條件): </span><br>

1. 請置於陰涼乾燥處避免日照，開封後請一次食用完畢，如未食用完畢請務必密封並置於冰箱保存。因本產品不添加防腐劑，常溫存放將導致產品變質。<br>
2. 內袋產生水分為殺菌溫差造成之水分凝結。<br>
3. 顏色深淺不一屬農產品生長之差異。<br>
4. 本產品包裝袋不可直接微波加熱。<br>
5. 兒童及老人請特別小心食用，切勿強力整粒吞食。<br>
6. 如有包裝袋異常膨包、破損，請勿食用。<br>
<br>
<FONT SIZE=3 COLOR=red><B>過敏原資訊：</B></FONT>
本產品含堅果


<BR>","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=12641","2026-07-10T06:30:17.881Z"
"8380","18051","甘栗(6件組)","特惠專區","多件組優惠","商品簡述：
 新鮮直送 傳遞幸福甜蜜的好味道
免剝殼、開袋即食
不添加最對味
蒸煮熟化，冰過更Q甜
●開封後需冷藏，並請儘快食用完畢！","534","396","/products/8380/main.jpg","/products/8380/gallery-01.jpg|/products/8380/gallery-02.jpg","<br>
<br>
*嚴選河北板栗，清淨水源加上優渥的土壤和氣候生態，粒粒金黃飽滿。<br>
*生產製程全程電子監控，採用氮氣充填保鮮與殺菌處理，保有甘栗的色、香、味，兼具營養與美味。<br>
*獨特蒸煮工法，風味香甜濃郁、口感鬆軟綿密，免剝殼、開袋即食，老少咸宜。<br>
*不添加防腐劑、人工色素、甜味劑，單吃入菜皆美味，傳遞幸福甜蜜的好味道。","<span class=""style1"">原料: </span>栗子<br>
<span class=""style1"">食品添加物名稱: </span>無<br>
<span class=""style1"">規格: </span>150公克/袋<br>

<span class=""style1"">產地: </span>中國大陸<br>


<br>

<br>
<span class=""style1"">保存期限: </span>18個月(係指未開封狀態且正常條件下之保存)<br>
<br>


<p><span class=""style1"">注意事項(保存條件): </span><br>

1. 請置於陰涼乾燥處避免日照，開封後請儘快食用完畢，如未食用完畢請務必密封並置於冰箱保存。因本產品不添加防腐劑，常溫存放將導致產品變質。<br>
2. 內袋產生水分為殺菌溫差造成之水分凝結。<br>
3. 顏色深淺不一屬農產品生長之差異。<br>
4. 本產品包裝袋不可直接微波加熱。<br>
5. 兒童及老人請特別小心食用，切勿強力整粒吞食。<br>
6. 如有包裝袋異常膨包、破損，請勿食用。<br>

<br>
<span class=""style1"">過敏原資訊:</span>本產品含堅果","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=8380","2026-07-10T06:30:22.210Z"
"9051","17020","有機大紅棗(3件組)(超取免運)","特惠專區","多件組優惠","商品簡述：
 *全程不使用農藥與化學肥料
*取得慈心有機驗證。慈心有機驗證股份有限公司 第1-009-210007號
*不使用二氧化硫薰蒸
*不添加人工色素、香料及防腐劑","780","558","/products/12472/main.jpg","/products/12472/gallery-01.jpg","<br>

<br>

<br>

<br>
&nbsp;&nbsp;&nbsp;&nbsp;紅棗自古以來被譽為百果之王，在料理、甜品、中藥藥材上皆可用到，是社會大眾常用的營養滋補品。但您知道嗎？市面上的紅棗來源分歧，品質參差不齊，消費者難以辨識當中的詭妙之處，如挑選到品質不佳的補品。不僅荷包受傷，恐怕體內也累積過多的有害物質，補身不成，反而傷身。<br>
<br>
&nbsp;&nbsp;&nbsp;&nbsp;統一生機 - 有機大紅棗從農場、包裝、運送、入庫，層層把關，經SGS檢驗無農藥檢出，食用安心有保障，用心為您的健康把關，讓您安心享用。<br>
<br>
驗證機構：慈心有機驗證股份有限公司<br>
驗證證書字號：第1-009-210007號<br>
<br>
*紅棗、枸杞選級小撇步<br>

<br>
<br>

*健康新食譜 – 養氣棗杞茶：<br>
*材料：20g有機枸杞、20g有機紅棗、300ml熱水<br>
*做法：<br>
1. 取出枸杞、紅棗進行清洗<br>
2. 將紅棗適當輕劃幾刀，釋放其營養及甜味<br>
3. 加入熱水烹煮或沖泡15~20分鐘<br>
Ps. 視個人喜好，可再加入適量冰糖調味<br>","<p><span class=""style1"">原料</span>：有機紅棗<br />
<br>

<br>
<br>

<p><span class=""style1"">規格</span>：300g/包</p>

<p><span class=""style1"">產地</span>：中國大陸</p>

<p><span class=""style1"">保存期限</span>：12個月 </p>
<p><span class=""style1"">注意事項</span>：室溫保存，避免置於潮濕、高溫、日曬場所。開封後請冷藏，並儘早食用。</p>","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=9051","2026-07-10T06:30:26.484Z"
"9054","17002","有機枸杞(3件組)(超取免運)","特惠專區","多件組優惠","商品簡述：
 來自青海的有機枸杞，採有機農法栽種，德國Kiwa BCS有機驗證。
枸杞糖份高，且顆粒大、果肉飽滿厚實。","840","597","/products/12506/main.jpg","/products/12506/gallery-01.jpg|/products/12506/gallery-02.jpg|/products/12506/gallery-03.jpg|/products/12506/gallery-04.jpg","</P>
</P>
</P>
</P>
位於高海拔地區，遠離塵囂，當地氣候為日照長、溫差大、雲量少，輔以山脈融雪灌溉，孕育出的有機枸杞糖份高，且顆粒大、果肉飽滿厚實。<br>
採摘枸杞後，經過清洗、日曬、鼓風機去除雜質、過篩分級、選色、烘乾、人工挑選、包裝，運送，層層把關；由於枸杞甜度高，易受蟲害，一般枸杞栽種過程中為了要讓枸杞生長得漂亮，會大量施用農藥化肥，食用這類枸杞可能會有農殘疑慮。<br>
因此統一生機的有機枸杞，堅持不使用農藥、不用二氧化硫薰蒸，不添加防腐劑、不添加人工色素。歷經多次檢驗合格，確保品質，安全有保障，更是彌足珍貴。<br>

驗證機構：慈心有機驗證股份有限公司<br>
驗證證書字號：第1-009-210007號<br>","<p><span class=""style1"">原料</span>：有機枸杞</p>
<p><span class=""style1"">規格</span>：150g/包</p>
<p><span class=""style1"">產地</span>：中國大陸</p>
<p><span class=""style1"">保存期限</span>：12個月</p>

<BR>

<p><span class=""style1"">注意事項</span>：<br>
1.	內附脫氧劑及乾燥劑，請勿食用。<br>
2.	請於清洗後烹調食用：因有機枸杞採收後為自然曝曬風乾，偶有夾雜沙塵碎葉，品質無虞，使用前經清洗即可。<br>
3.	產品表面若有些許白色粉末為清洗有機枸杞果蠟的食品級小蘇打粉，請於清洗後烹調，請安心食用。","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=9054","2026-07-10T06:30:29.933Z"
"8768","1700212","有機枸杞(2件)+有機大紅棗(2件)","特惠專區","多件組優惠","商品簡述：
 17002有機枸杞x2包+17020有機大紅棗x2包","1080","749","/products/12672/main.jpg","/products/12672/gallery-01.jpg","17002有機枸杞:<br>
</P>
</P>
</P>
</P>
<br><br>
===============================================<br>
<br>
17020有機大紅棗:<br>
<br>

<br>

<br>

<br>
17002有機枸杞:<br>
位於高海拔地區，遠離塵囂，當地氣候為日照長、溫差大、雲量少，輔以山脈融雪灌溉，孕育出的有機枸杞糖份高，且顆粒大、果肉飽滿厚實。<br>
採摘枸杞後，經過清洗、日曬、鼓風機去除雜質、過篩分級、選色、烘乾、人工挑選
、包裝，運送，層層把關；由於枸杞甜度高，易受蟲害，一般枸杞栽種過程中為了要
讓枸杞生長得漂亮，會大量施用農藥化肥，食用這類枸杞可能會有農殘疑慮。<br>
因此統一生機的有機枸杞，堅持不使用農藥、不用二氧化硫薰蒸，不添加防腐劑、不
添加人工色素。歷經多次檢驗合格，確保品質，安全有保障，更是彌足珍貴。<br>

驗證機構：慈心有機驗證股份有限公司<br>
驗證證書字號：第1-009-210007號<br>
<br>
===============================================<br>
<br>
17020有機大紅棗:<br>

&nbsp;&nbsp;&nbsp;&nbsp;紅棗自古以來被譽為百果之王，在料理、甜品、中藥藥材上皆可用到，是社會大眾常用的營養滋補品。但您知道嗎？市面上的紅棗來源分歧，品質參差不齊，消費者難以辨識當中的詭妙之處，如挑選到品質不佳的補品。不僅荷包受傷，恐怕體內也累積過多的有害物質，補身不成，反而傷身。<br>
<br>
&nbsp;&nbsp;&nbsp;&nbsp;統一生機 - 有機大紅棗從農場、包裝、運送、入庫，層層把關，經SGS檢驗無農藥檢出，食用安心有保障，用心為您的健康把關，讓您安心享用。<br>
<br>
驗證機構：慈心有機驗證股份有限公司<br>
驗證證書字號：第1-009-210007號<br>
<br>
*紅棗、枸杞選級小撇步<br>

<br>
<br>

*健康新食譜 – 養氣棗杞茶：<br>
*材料：20g有機枸杞、20g有機紅棗、300ml熱水<br>
*做法：<br>
1. 取出枸杞、紅棗進行清洗<br>
2. 將紅棗適當輕劃幾刀，釋放其營養及甜味<br>
3. 加入熱水烹煮或沖泡15~20分鐘<br>
Ps. 視個人喜好，可再加入適量冰糖調味<br>","17002有機枸杞:<br>
<p><span class=""style1"">原料</span>：有機枸杞</p>
<p><span class=""style1"">規格</span>：150g/包</p>
<p><span class=""style1"">產地</span>：中國大陸</p>
<p><span class=""style1"">保存期限</span>：12個月</p>

<BR>

<p><span class=""style1"">注意事項</span>：<br>
1.	內附脫氧劑及乾燥劑，請勿食用。<br>
2.	請於清洗後烹調食用：因有機枸杞採收後為自然曝曬風乾，偶有夾雜沙塵碎葉，品質無虞，使用前經清洗即可。<br>
3.	產品表面若有些許白色粉末為清洗有機枸杞果蠟的食品級小蘇打粉，請於清洗後烹調，請安心食用。<br>
<br>
===============================================<br>
<br>
17020有機大紅棗:<br>
<p><span class=""style1"">原料</span>：有機紅棗<br />
<br>

<br>
<br>

<p><span class=""style1"">規格</span>：300g/包</p>

<p><span class=""style1"">產地</span>：中國大陸</p>

<p><span class=""style1"">保存期限</span>：12個月 </p>
<p><span class=""style1"">注意事項</span>：室溫保存，避免置於潮濕、高溫、日曬場所。開封後請冷藏，並儘早食用。</p>","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=8768","2026-07-10T06:30:35.993Z"
"12644","17053","有機枸杞原汁350ml(瓶)(6件組)","特惠專區","多件組優惠","商品簡述：
 *特選珍貴有機枸杞鮮果榨汁，每批檢驗合格。
*一天一杯30ml(內附量杯)，晶亮舒適。","2994","2034","/products/12644/main.jpg","/products/12644/gallery-01.jpg|/products/12644/gallery-02.jpg","<br>
<br>
<br>
<br>
大瓶裝上市！有機枸杞原汁<br>
鎖住鮮果的豐富營養，讓您隨時補充枸杞精華！晶采明亮！<br>
大瓶裝的「有機枸杞原汁」上市囉！如果您已經養成每日飲用有機枸杞原汁的習慣，可以考慮在家裡備有一瓶350ml大瓶裝，經濟又實惠！特別推薦給長期使用者、家庭用戶。<br>
內附30ml量杯，每日一小杯30ml補充枸杞鮮果所含的營養素。<br>
<br>
統一生機特選不使用農藥和化學肥料栽種之有機枸杞鮮果，來自地廣人稀的枸杞之鄉-青海，枸杞鮮果皮薄易破，全程手工採摘，經物理式兩道研磨，口感細緻滑順。不添加防腐劑，不添加水、非濃縮還原，保留枸杞原汁營養。<br>
<br>
<br>
<br>
*每批農藥殘留檢驗合格，安心飲用。
<br>
<br>
有機驗證機構名稱：采園生態驗證有限公司<br>
驗證證書字號：1-008-202001<br>","<strong class=""style1"">原料：</strong>有機枸杞(中國)、維生素C(抗氧化劑)<br />

 <strong class=""style1"">食品添加物：</strong>維生素C(抗氧化劑) <br />
  <strong class=""style1"">規格（內容量）：</strong>350毫升/瓶 <br />
  <strong class=""style1"">產地：</strong>中國大陸<strong> </strong><br />
  <span class=""style1""><strong>保存期間：</strong></span><strong>18個月</strong> 
<br>
<br>
<br>
<br><span class=""style1"">注意事項: </span><br>
*請置於乾燥陰涼處、避免陽光直射。<br>
*開封後請冷藏，並於十天內飲用完畢，冷藏後風味更佳。<br>
*本產品為枸杞鮮果壓榨而成，如有果肉沉澱屬自然現象。<br>
<br>
  <strong class=""style1"">過敏原資訊：</strong>無 <br />","
 宅配","https://www.organicshops.cc/product.aspx?id=12644","2026-07-10T06:30:39.161Z"
"12642","02060","有機白米(6件組)","特惠專區","多件組優惠","商品簡述：
 台東淨土好米,神農耕作專賣,有機責任保證","2100","1578","/products/12642/main.jpg","/products/12642/gallery-01.jpg|/products/12642/gallery-02.jpg","<br>
<br>
<br>
<p><span class=""style1"">驗證機構：</span>國立中興大學<br>
<p><span class=""style1"">證書字號：</span>1-006-100681","<p><span class=""style1"">原料:</span>有機稻穀(台灣) <br>

<br><br>
<p><span class=""style1"">規格:</span> 2公斤/包</p>
<p><span class=""style1"">產地:</span> 台灣(台東鹿野)</p>


<p><span class=""style1"">保存期限:</span> 6個月<br>
<br>

<span class=""style1"">注意事項: </span><br>

包裝上生產者的大頭照，依實際生產者而有所不同，代表每位生產者對消費大眾直接的責任保證。
<br>","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=12642","2026-07-10T06:30:43.225Z"
"12643","02058","有機糙米(6件組)","特惠專區","多件組優惠","商品簡述：
 台東淨土好米,神農耕作專賣,有機責任保證","2100","1578","/products/12083/main.jpg","/products/12083/gallery-01.jpg|/products/12083/gallery-02.jpg","<br>

<br>
<br>
<p><span class=""style1"">驗證機構：</span>國立中興大學<br>
<p><span class=""style1"">證書字號：</span>1-006-100681","<p><span class=""style1"">原料:</span>有機稻穀(台灣)<br>

<br><br>
<p><span class=""style1"">規格:</span> 2公斤/包</p>
<p><span class=""style1"">產地:</span> 台灣(台東鹿野)</p>
<p><span class=""style1"">保存期限:</span> 6個月<br>
<br>
<span class=""style1"">注意事項: </span><br>
 包裝上生產者的大頭照，依實際生產者而有所不同，代表每位生產者對消費大眾直接的責任保證。","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=12643","2026-07-10T06:30:47.251Z"
